address,name,size,status,match_percent,unit,evidence
0x00417920,th095::PhotoFrontManagerView::Draw,80,matching,100.00,photo-front-draw,python3 scripts/build.py --unit photo-front-draw && python3 scripts/compare-coff-function.py --unit photo-front-draw --json
0x00417970,th095::PhotoFrontManagerView::OnUpdate,45,matching,100.00,photo-front-on-update,python3 scripts/build.py --unit photo-front-on-update && python3 scripts/compare-coff-function.py --unit photo-front-on-update --json
0x004179A0,th095::PhotoFrontManagerView::OnDraw,45,matching,100.00,photo-front-on-draw,python3 scripts/build.py --unit photo-front-on-draw && python3 scripts/compare-coff-function.py --unit photo-front-on-draw --json
0x00406CC0,th095::PhotoBulletManagerView::SpawnBulletPattern,181,matching,100.00,photo-bullet-spawn-pattern,python3 scripts/build.py --unit photo-bullet-spawn-pattern && python3 scripts/compare-coff-function.py --unit photo-bullet-spawn-pattern --json
0x004077A0,th095::PhotoBulletView::BeginDespawn,116,matching,100.00,photo-bullet-begin-despawn,python3 scripts/build.py --unit photo-bullet-begin-despawn && python3 scripts/compare-coff-function.py --unit photo-bullet-begin-despawn --json
0x00406D80,th095::PhotoBulletView::UpdateDeceleration,145,matching,100.00,photo-bullet-update-deceleration,python3 scripts/build.py --unit photo-bullet-update-deceleration && python3 scripts/compare-coff-function.py --unit photo-bullet-update-deceleration --json
0x00406E20,th095::PhotoBulletView::UpdateVectorAcceleration,354,matching,100.00,photo-bullet-update-vector-acceleration,python3 scripts/build.py --unit photo-bullet-update-vector-acceleration && python3 scripts/compare-coff-function.py --unit photo-bullet-update-vector-acceleration --json
0x00406F90,th095::PhotoBulletView::UpdatePolarAcceleration,185,matching,100.00,photo-bullet-update-polar-acceleration,python3 scripts/build.py --unit photo-bullet-update-polar-acceleration && python3 scripts/compare-coff-function.py --unit photo-bullet-update-polar-acceleration --json
0x00407050,th095::PhotoBulletView::UpdateRelativeDirectionChange,326,matching,100.00,photo-bullet-update-relative-direction,python3 scripts/build.py --unit photo-bullet-update-relative-direction && python3 scripts/compare-coff-function.py --unit photo-bullet-update-relative-direction --json
0x004071A0,th095::PhotoBulletView::UpdateAbsoluteDirectionChange,320,matching,100.00,photo-bullet-update-absolute-direction,python3 scripts/build.py --unit photo-bullet-update-absolute-direction && python3 scripts/compare-coff-function.py --unit photo-bullet-update-absolute-direction --json
0x004072E0,th095::PhotoBulletView::UpdateAimedDirectionChange,351,matching,100.00,photo-bullet-update-aimed-direction,python3 scripts/build.py --unit photo-bullet-update-aimed-direction && python3 scripts/compare-coff-function.py --unit photo-bullet-update-aimed-direction --json
0x00407620,th095::PhotoBulletView::UpdateHorizontalWrap,182,matching,100.00,photo-bullet-update-horizontal-wrap,python3 scripts/build.py --unit photo-bullet-update-horizontal-wrap && python3 scripts/compare-coff-function.py --unit photo-bullet-update-horizontal-wrap --json
0x004076E0,th095::PhotoBulletView::UpdateVerticalWrap,182,matching,100.00,photo-bullet-update-vertical-wrap,python3 scripts/build.py --unit photo-bullet-update-vertical-wrap && python3 scripts/compare-coff-function.py --unit photo-bullet-update-vertical-wrap --json
0x00405850,th095::PhotoBulletView::Deactivate,107,matching,100.00,photo-bullet-deactivate,python3 scripts/build.py --unit photo-bullet-deactivate && python3 scripts/compare-coff-function.py --unit photo-bullet-deactivate --json
0x004081B0,th095::PhotoBulletManagerView::DespawnAllBullets,102,matching,100.00,photo-bullet-despawn-all,python3 scripts/build.py --unit photo-bullet-despawn-all && python3 scripts/compare-coff-function.py --unit photo-bullet-despawn-all --json
0x00408610,th095::PhotoCardInfoView::PhotoCardInfoView,90,matching,100.00,photo-card-info-constructor,python3 scripts/build.py --unit photo-card-info-constructor && python3 scripts/compare-coff-function.py --unit photo-card-info-constructor --json
0x00408760,th095::PhotoCardInfoView::~PhotoCardInfoView,104,matching,100.00,photo-card-info-destructor,python3 scripts/build.py --unit photo-card-info-destructor && python3 scripts/compare-coff-function.py --unit photo-card-info-destructor --json
0x004087D0,th095::PhotoCardInfoView::Show,115,matching,100.00,photo-card-info-show,python3 scripts/build.py --unit photo-card-info-show && python3 scripts/compare-coff-function.py --unit photo-card-info-show --json
0x00408850,th095::PhotoCardInfoView::Create,314,matching,100.00,photo-card-info-create,python3 scripts/build.py --unit photo-card-info-create && python3 scripts/compare-coff-function.py --unit photo-card-info-create --json
0x00408990,th095::PhotoCardInfoView::Destroy,95,matching,100.00,photo-card-info-destroy,python3 scripts/build.py --unit photo-card-info-destroy && python3 scripts/compare-coff-function.py --unit photo-card-info-destroy --json
0x004089F0,th095::PhotoCardInfoView::Update,594,matching,100.00,photo-card-info-update,python3 scripts/build.py --unit photo-card-info-update && python3 scripts/compare-coff-function.py --unit photo-card-info-update --json
0x00408C50,th095::PhotoCardInfoView::Draw,16,matching,100.00,photo-card-info-draw,python3 scripts/build.py --unit photo-card-info-draw && python3 scripts/compare-coff-function.py --unit photo-card-info-draw --json
0x00408C60,th095::PhotoCardInfoView::OnUpdate,72,matching,100.00,photo-card-info-on-update,python3 scripts/build.py --unit photo-card-info-on-update && python3 scripts/compare-coff-function.py --unit photo-card-info-on-update --json
0x00408CB0,th095::PhotoCardInfoView::OnDraw,45,matching,100.00,photo-card-info-on-draw,python3 scripts/build.py --unit photo-card-info-on-draw && python3 scripts/compare-coff-function.py --unit photo-card-info-on-draw --json
0x00404C60,th095::GetPhotoBulletScriptBase,21,matching,100.00,photo-bullet-script-base,python3 scripts/build.py --unit photo-bullet-script-base && python3 scripts/compare-coff-function.py --unit photo-bullet-script-base --json
0x00404C80,th095::PhotoBulletManagerView::PhotoBulletManagerView,127,matching,100.00,photo-bullet-manager-constructor,python3 scripts/build.py --unit photo-bullet-manager-constructor && python3 scripts/compare-coff-function.py --unit photo-bullet-manager-constructor --json
0x00404D00,th095::PhotoBulletView::PhotoBulletView,185,matching,100.00,photo-bullet-constructor,python3 scripts/build.py --unit photo-bullet-constructor && python3 scripts/compare-coff-function.py --unit photo-bullet-constructor --json
0x00404DC0,th095::PhotoBulletView::~PhotoBulletView,52,matching,100.00,photo-bullet-destructor,python3 scripts/build.py --unit photo-bullet-destructor && python3 scripts/compare-coff-function.py --unit photo-bullet-destructor --json
0x00404E00,th095::PhotoBulletManagerView::Initialize,98,matching,100.00,photo-bullet-manager-initialize,python3 scripts/build.py --unit photo-bullet-manager-initialize && python3 scripts/compare-coff-function.py --unit photo-bullet-manager-initialize --json
0x00404E70,th095::LoadPhotoBulletAnm,52,matching,100.00,photo-bullet-load-anm,python3 scripts/build.py --unit photo-bullet-load-anm && python3 scripts/compare-coff-function.py --unit photo-bullet-load-anm --json
0x00404EB0,th095::ReleasePhotoBulletAnm,20,matching,100.00,photo-bullet-release-anm,python3 scripts/build.py --unit photo-bullet-release-anm && python3 scripts/compare-coff-function.py --unit photo-bullet-release-anm --json
0x00404ED0,th095::PhotoBulletManagerView::~PhotoBulletManagerView,167,matching,100.00,photo-bullet-manager-destructor,python3 scripts/build.py --unit photo-bullet-manager-destructor && python3 scripts/compare-coff-function.py --unit photo-bullet-manager-destructor --json
0x00404F80,th095::PhotoBulletManagerView::Create,316,matching,100.00,photo-bullet-manager-create,python3 scripts/build.py --unit photo-bullet-manager-create && python3 scripts/compare-coff-function.py --unit photo-bullet-manager-create --json
0x004050C0,th095::PhotoBulletManagerView::Destroy,95,matching,100.00,photo-bullet-manager-destroy,python3 scripts/build.py --unit photo-bullet-manager-destroy && python3 scripts/compare-coff-function.py --unit photo-bullet-manager-destroy --json
0x004058C0,th095::PhotoBulletManagerView::Draw,56,matching,100.00,photo-bullet-manager-draw,python3 scripts/build.py --unit photo-bullet-manager-draw && python3 scripts/compare-coff-function.py --unit photo-bullet-manager-draw --json
0x00405900,th095::PhotoBulletManagerView::DrawBucket,180,matching,100.00,photo-bullet-manager-draw-bucket,python3 scripts/build.py --unit photo-bullet-manager-draw-bucket && python3 scripts/compare-coff-function.py --unit photo-bullet-manager-draw-bucket --json
0x00405A00,th095::PhotoBulletManagerView::OnDraw,45,matching,100.00,photo-bullet-manager-on-draw,python3 scripts/build.py --unit photo-bullet-manager-on-draw && python3 scripts/compare-coff-function.py --unit photo-bullet-manager-on-draw --json
0x004048B0,th095::CubicHermiteInterpolate,152,matching,100.00,background-cubic-hermite,python3 scripts/build.py --unit background-cubic-hermite && python3 scripts/compare-coff-function.py --unit background-cubic-hermite --json
0x00404A30,th095::Background::StartSpellBackground,143,matching,100.00,background-start-spell,python3 scripts/build.py --unit background-start-spell && python3 scripts/compare-coff-function.py --unit background-start-spell --json
0x00404AC0,th095::Background::StopSpellBackground,66,matching,100.00,background-stop-spell,python3 scripts/build.py --unit background-stop-spell && python3 scripts/compare-coff-function.py --unit background-stop-spell --json
0x00404B10,th095::Supervisor::ConfigureGameplayViewport,108,matching,100.00,supervisor-configure-gameplay-viewport,python3 scripts/build.py --unit supervisor-configure-gameplay-viewport && python3 scripts/compare-coff-function.py --unit supervisor-configure-gameplay-viewport --json
0x00402250,th095::Background::Initialize,216,matching,100.00,background-initialize,python3 scripts/build.py --unit background-initialize && python3 scripts/compare-coff-function.py --unit background-initialize --json
0x00402680,th095::Background::Update,206,matching,100.00,background-update,python3 scripts/build.py --unit background-update && python3 scripts/compare-coff-function.py --unit background-update --json
0x00402B80,th095::Background::OnUpdate,107,matching,100.00,background-on-update,python3 scripts/build.py --unit background-on-update && python3 scripts/compare-coff-function.py --unit background-on-update --json
0x00402BF0,th095::Background::OnDrawHighPrio,45,matching,100.00,background-on-draw-high,python3 scripts/build.py --unit background-on-draw-high && python3 scripts/compare-coff-function.py --unit background-on-draw-high --json
0x00402C20,th095::Background::OnDrawLowPrio,45,matching,100.00,background-on-draw-low,python3 scripts/build.py --unit background-on-draw-low && python3 scripts/compare-coff-function.py --unit background-on-draw-low --json
0x00402C50,th095::Background::LoadStageData,36,matching,100.00,background-load-stage-data,python3 scripts/build.py --unit background-load-stage-data && python3 scripts/compare-coff-function.py --unit background-load-stage-data --json
0x00402750,th095::Background::DrawHighPrio,566,matching,100.00,background-draw-high,python3 scripts/build.py --unit background-draw-high && python3 scripts/compare-coff-function.py --unit background-draw-high --json
0x00401B70,th095::BackgroundSupervisorView::ConfigureBackgroundViewport,108,matching,100.00,background-configure-viewport,python3 scripts/build.py --unit background-configure-viewport && python3 scripts/compare-coff-function.py --unit background-configure-viewport --json
0x00401EB0,th095::AnmVm::AnmVm,90,matching,100.00,anm-vm-constructor,python3 scripts/build.py --unit anm-vm-constructor && python3 scripts/compare-coff-function.py --unit anm-vm-constructor --json
0x00401F10,th095::AnmVmBase::AnmVmBase,243,matching,100.00,anm-vm-base-constructor,python3 scripts/build.py --unit anm-vm-base-constructor && python3 scripts/compare-coff-function.py --unit anm-vm-base-constructor --json
0x00401D30,th095::AsciiManager::AsciiManager,384,matching,100.00,ascii-manager-constructor,python3 scripts/build.py --unit ascii-manager-constructor && python3 scripts/compare-coff-function.py --unit ascii-manager-constructor --json
0x00402010,th095::AsciiManager::~AsciiManager,168,matching,100.00,ascii-manager-destructor,python3 scripts/build.py --unit ascii-manager-destructor && python3 scripts/compare-coff-function.py --unit ascii-manager-destructor --json
0x00401090,th095::AsciiManager::OnDrawLowPrio,24,matching,100.00,ascii-manager-on-draw-low,python3 scripts/build.py --unit ascii-manager-on-draw-low && python3 scripts/compare-coff-function.py --unit ascii-manager-on-draw-low --json
0x004010B0,th095::AsciiManager::OnDrawHighPrio,59,matching,100.00,ascii-manager-on-draw-high,python3 scripts/build.py --unit ascii-manager-on-draw-high && python3 scripts/compare-coff-function.py --unit ascii-manager-on-draw-high --json
0x00401280,th095::AsciiManager::RegisterChain,213,matching,100.00,ascii-manager-register-chain,python3 scripts/build.py --unit ascii-manager-register-chain && python3 scripts/compare-coff-function.py --unit ascii-manager-register-chain --json
0x00401360,th095::AsciiManager::AddedCallback,131,matching,100.00,ascii-manager-added-callback,python3 scripts/build.py --unit ascii-manager-added-callback && python3 scripts/compare-coff-function.py --unit ascii-manager-added-callback --json
0x004013F0,th095::AsciiManager::DeletedCallback,39,matching,100.00,ascii-manager-deleted-callback,python3 scripts/build.py --unit ascii-manager-deleted-callback && python3 scripts/compare-coff-function.py --unit ascii-manager-deleted-callback --json
0x00401420,th095::AsciiManager::CutChain,35,matching,100.00,ascii-manager-cut-chain,python3 scripts/build.py --unit ascii-manager-cut-chain && python3 scripts/compare-coff-function.py --unit ascii-manager-cut-chain --json
0x00401450,th095::AsciiManager::AddString,224,matching,100.00,ascii-manager-add-string,python3 scripts/build.py --unit ascii-manager-add-string && python3 scripts/compare-coff-function.py --unit ascii-manager-add-string --json
0x00401530,th095::AsciiManager::AddGuiString,221,matching,100.00,ascii-manager-add-gui-string,python3 scripts/build.py --unit ascii-manager-add-gui-string && python3 scripts/compare-coff-function.py --unit ascii-manager-add-gui-string --json
0x00401610,th095::AsciiManager::AddFormatText,68,matching,100.00,ascii-manager-add-format-text,python3 scripts/build.py --unit ascii-manager-add-format-text && python3 scripts/compare-coff-function.py --unit ascii-manager-add-format-text --json
0x00401660,th095::AsciiManager::AddGuiFormatText,146,matching,100.00,ascii-manager-add-gui-format-text,python3 scripts/build.py --unit ascii-manager-add-gui-format-text && python3 scripts/compare-coff-function.py --unit ascii-manager-add-gui-format-text --json
0x00423430,th095::AsciiManager::InitializeVms,11,matching,100.00,ascii-manager-initialize-vms,python3 scripts/build.py --unit ascii-manager-initialize-vms && python3 scripts/compare-coff-function.py --unit ascii-manager-initialize-vms --json
0x00423790,th095::Supervisor::DrawFpsCounter,170,matching,100.00,main-draw-fps-counter,python3 scripts/build.py --unit main-draw-fps-counter && python3 scripts/compare-coff-function.py --unit main-draw-fps-counter --json
0x00424720,th095::Supervisor::CalculateFps,603,matching,100.00,main-calculate-fps,python3 scripts/build.py --unit main-calculate-fps && python3 scripts/compare-coff-function.py --unit main-calculate-fps --json
0x00423840,th095::Supervisor::FinalizeFrame,147,matching,100.00,main-finalize-frame,python3 scripts/build.py --unit main-finalize-frame && python3 scripts/compare-coff-function.py --unit main-finalize-frame --json
0x004238E0,th095::Supervisor::InitializeInput,127,matching,100.00,main-initialize-input,python3 scripts/build.py --unit main-initialize-input && python3 scripts/compare-coff-function.py --unit main-initialize-input --json
0x00423960,th095::Supervisor::SetupDInput,689,matching,100.00,main-setup-dinput,python3 scripts/build.py --unit main-setup-dinput && python3 scripts/compare-coff-function.py --unit main-setup-dinput --json
0x00423C20,th095::Supervisor::EnumGameControllersCb,68,matching,100.00,main-enum-game-controllers,python3 scripts/build.py --unit main-enum-game-controllers && python3 scripts/compare-coff-function.py --unit main-enum-game-controllers --json
0x00423C70,th095::Supervisor::ControllerCallback,109,matching,100.00,main-controller-callback,python3 scripts/build.py --unit main-controller-callback && python3 scripts/compare-coff-function.py --unit main-controller-callback --json
0x00423CE0,th095::Supervisor::StartInputWorker,25,matching,100.00,main-start-input-worker,python3 scripts/build.py --unit main-start-input-worker && python3 scripts/compare-coff-function.py --unit main-start-input-worker --json
0x00423D00,th095::Supervisor::ReleaseGameManagers,89,matching,100.00,main-release-game-managers,python3 scripts/build.py --unit main-release-game-managers && python3 scripts/compare-coff-function.py --unit main-release-game-managers --json
0x00423E70,th095::Supervisor::AddedCallback,320,matching,100.00,main-added-callback,python3 scripts/build.py --unit main-added-callback && python3 scripts/compare-coff-function.py --unit main-added-callback --json
0x00424050,th095::Supervisor::CheckFps,600,matching,100.00,main-check-fps,python3 scripts/build.py --unit main-check-fps && python3 scripts/compare-coff-function.py --unit main-check-fps --json
0x00425150,th095::Supervisor::ThreadClose,155,matching,100.00,main-thread-close,python3 scripts/build.py --unit main-thread-close && python3 scripts/compare-coff-function.py --unit main-thread-close --json
0x00424980,th095::Supervisor::ScreenshotThread,126,matching,100.00,main-screenshot-thread,python3 scripts/build.py --unit main-screenshot-thread && python3 scripts/compare-coff-function.py --unit main-screenshot-thread --json
0x00424A00,th095::Supervisor::TakeScreenshot,814,matching,100.00,main-take-screenshot,python3 scripts/build.py --unit main-take-screenshot && python3 scripts/compare-coff-function.py --unit main-take-screenshot --json
0x004251F0,th095::Supervisor::LoadMusic,253,matching,100.00,main-load-music,python3 scripts/build.py --unit main-load-music && python3 scripts/compare-coff-function.py --unit main-load-music --json
0x004252F0,th095::Supervisor::PlayMusic,145,matching,100.00,main-play-music,python3 scripts/build.py --unit main-play-music && python3 scripts/compare-coff-function.py --unit main-play-music --json
0x00425390,th095::Supervisor::StopAudio,120,matching,100.00,main-stop-audio,python3 scripts/build.py --unit main-stop-audio && python3 scripts/compare-coff-function.py --unit main-stop-audio --json
0x00425410,th095::Supervisor::FadeOutMusic,179,matching,100.00,main-fade-out-music,python3 scripts/build.py --unit main-fade-out-music && python3 scripts/compare-coff-function.py --unit main-fade-out-music --json
0x004254D0,th095::Supervisor::EnableFog,76,matching,100.00,main-enable-fog,python3 scripts/build.py --unit main-enable-fog && python3 scripts/compare-coff-function.py --unit main-enable-fog --json
0x00425520,th095::Supervisor::DisableFog,76,matching,100.00,main-disable-fog,python3 scripts/build.py --unit main-disable-fog && python3 scripts/compare-coff-function.py --unit main-disable-fog --json
0x00425570,th095::Supervisor::SetRenderState,53,matching,100.00,main-set-render-state,python3 scripts/build.py --unit main-set-render-state && python3 scripts/compare-coff-function.py --unit main-set-render-state --json
0x00425660,th095::Supervisor::SetupLoadingVms,196,matching,100.00,main-setup-loading-vms,python3 scripts/build.py --unit main-setup-loading-vms && python3 scripts/compare-coff-function.py --unit main-setup-loading-vms --json
0x00425730,th095::Supervisor::HideLoadingVms,163,matching,100.00,main-hide-loading-vms,python3 scripts/build.py --unit main-hide-loading-vms && python3 scripts/compare-coff-function.py --unit main-hide-loading-vms --json
0x004257E0,th095::Supervisor::BeginLoadingCompletion,163,matching,100.00,main-begin-loading-completion,python3 scripts/build.py --unit main-begin-loading-completion && python3 scripts/compare-coff-function.py --unit main-begin-loading-completion --json
0x00425910,th095::SupervisorViewportView::ApplyGameplayViewport,396,matching,100.00,supervisor-apply-gameplay-viewport,python3 scripts/build.py --unit supervisor-apply-gameplay-viewport && python3 scripts/compare-coff-function.py --unit supervisor-apply-gameplay-viewport --json
0x00425AA0,th095::BackgroundSupervisorView::ApplyBackgroundViewport,539,matching,100.00,background-apply-viewport,python3 scripts/build.py --unit background-apply-viewport && python3 scripts/compare-coff-function.py --unit background-apply-viewport --json
0x00425CC0,th095::Supervisor::InitializeViewports,549,matching,100.00,supervisor-initialize-viewports,python3 scripts/build.py --unit supervisor-initialize-viewports && python3 scripts/compare-coff-function.py --unit supervisor-initialize-viewports --json
0x00426630,th095::ResultScreen::Initialize,489,matching,100.00,result-screen-initialize,python3 scripts/build.py --unit result-screen-initialize && python3 scripts/compare-coff-function.py --unit result-screen-initialize --json
0x00426820,th095::ResultScreen::LoadAnm,52,matching,100.00,result-screen-load-anm,python3 scripts/build.py --unit result-screen-load-anm && python3 scripts/compare-coff-function.py --unit result-screen-load-anm --json
0x00426860,th095::ResultScreen::ReleaseAnm,20,matching,100.00,result-screen-release-anm,python3 scripts/build.py --unit result-screen-release-anm && python3 scripts/compare-coff-function.py --unit result-screen-release-anm --json
0x00426A50,th095::ResultScreen::Create,316,matching,100.00,result-screen-create,python3 scripts/build.py --unit result-screen-create && python3 scripts/compare-coff-function.py --unit result-screen-create --json
0x00426B90,th095::ResultScreen::Destroy,95,matching,100.00,result-screen-destroy,python3 scripts/build.py --unit result-screen-destroy && python3 scripts/compare-coff-function.py --unit result-screen-destroy --json
0x00425EF0,th095::Supervisor::UpdateSceneState,938,matching,100.00,main-update-scene-state,python3 scripts/build.py --unit main-update-scene-state && python3 scripts/compare-coff-function.py --unit main-update-scene-state --json
0x00423440,th095::Supervisor::OnUpdate,400,matching,100.00,main-on-update,python3 scripts/build.py --unit main-on-update && python3 scripts/compare-coff-function.py --unit main-on-update --json
0x00426300,th095::SoundPlayer::UpdateFades,79,matching,100.00,sound-player-update-fades,python3 scripts/build.py --unit sound-player-update-fades && python3 scripts/compare-coff-function.py --unit sound-player-update-fades --json
0x004438E0,th095::AnmManagerPreloadView::ServicePreloadedAnims,147,matching,100.00,anm-service-preloaded,python3 scripts/build.py --unit anm-service-preloaded && python3 scripts/compare-coff-function.py --unit anm-service-preloaded --json
0x00443480,th095::AnmManagerPreloadView::PostloadAnmEntry,284,matching,100.00,anm-postload-entry,python3 scripts/build.py --unit anm-postload-entry && python3 scripts/compare-coff-function.py --unit anm-postload-entry --json
0x00443980,th095::AnmManagerPreloadView::ReleaseAnm,305,matching,100.00,anm-release-anm,python3 scripts/build.py --unit anm-release-anm && python3 scripts/compare-coff-function.py --unit anm-release-anm --json
0x004435A0,th095::AnmManagerPreloadView::LoadTextureData,829,matching,100.00,anm-load-texture-data,python3 scripts/build.py --unit anm-load-texture-data && python3 scripts/compare-coff-function.py --unit anm-load-texture-data --json
0x00443AC0,th095::AnmManagerPreloadView::ReleaseAnmEntry,78,matching,100.00,anm-release-entry,python3 scripts/build.py --unit anm-release-entry && python3 scripts/compare-coff-function.py --unit anm-release-entry --json
0x00442E10,th095::AnmManagerPreloadView::CreateTextureFromFile,126,matching,100.00,anm-create-texture-from-file,python3 scripts/build.py --unit anm-create-texture-from-file && python3 scripts/compare-coff-function.py --unit anm-create-texture-from-file --json
0x00442E90,th095::AnmManagerPreloadView::CreateTextureFromAnm,293,matching,100.00,anm-create-texture-from-anm,python3 scripts/build.py --unit anm-create-texture-from-anm && python3 scripts/compare-coff-function.py --unit anm-create-texture-from-anm --json
0x00442FC0,th095::AnmManagerPreloadView::CreateEmptyTexture,72,matching,100.00,anm-create-empty-texture,python3 scripts/build.py --unit anm-create-empty-texture && python3 scripts/compare-coff-function.py --unit anm-create-empty-texture --json
0x00443B10,th095::AnmLoaded::LoadSprite,341,matching,100.00,anm-load-sprite,python3 scripts/build.py --unit anm-load-sprite && python3 scripts/compare-coff-function.py --unit anm-load-sprite --json
0x00443010,th095::AnmManagerPreloadView::LoadAnm,96,matching,100.00,anm-load-anm,python3 scripts/build.py --unit anm-load-anm && python3 scripts/compare-coff-function.py --unit anm-load-anm --json
0x00443070,th095::AnmManagerPreloadView::ReadAnmEntries,612,matching,100.00,anm-read-entries,python3 scripts/build.py --unit anm-read-entries && python3 scripts/compare-coff-function.py --unit anm-read-entries --json
0x004432E0,th095::AnmManagerPreloadView::PreloadAnm,180,matching,100.00,anm-preload-anm,python3 scripts/build.py --unit anm-preload-anm && python3 scripts/compare-coff-function.py --unit anm-preload-anm --json
0x004433A0,th095::AnmManagerPreloadView::LoadExternalTextureData,219,matching,100.00,anm-load-external-texture-data,python3 scripts/build.py --unit anm-load-external-texture-data && python3 scripts/compare-coff-function.py --unit anm-load-external-texture-data --json
0x004440F0,th095::AnmManager::LoadSurface,666,matching,100.00,anm-load-surface,python3 scripts/build.py --unit anm-load-surface && python3 scripts/compare-coff-function.py --unit anm-load-surface --json
0x00444390,th095::AnmManager::ReleaseSurface,206,matching,100.00,anm-release-surface,python3 scripts/build.py --unit anm-release-surface && python3 scripts/compare-coff-function.py --unit anm-release-surface --json
0x00444460,th095::AnmManager::CopySurfaceToBackbuffer,445,matching,100.00,anm-copy-surface-to-backbuffer,python3 scripts/build.py --unit anm-copy-surface-to-backbuffer && python3 scripts/compare-coff-function.py --unit anm-copy-surface-to-backbuffer --json
0x00421D00,th095::AnmManager::TakeScreenshots,249,matching,100.00,anm-take-screenshots,python3 scripts/build.py --unit anm-take-screenshots && python3 scripts/compare-coff-function.py --unit anm-take-screenshots --json
0x00444620,th095::AnmManagerCaptureView::CaptureToTexture,319,matching,100.00,anm-capture-to-texture,python3 scripts/build.py --unit anm-capture-to-texture && python3 scripts/compare-coff-function.py --unit anm-capture-to-texture --json
0x00444760,th095::AnmManagerCaptureView::CaptureToSurface,537,matching,100.00,anm-capture-to-surface,python3 scripts/build.py --unit anm-capture-to-surface && python3 scripts/compare-coff-function.py --unit anm-capture-to-surface --json
0x00444E00,th095::AnmManagerVmLifecycleView::RemoveVm,226,matching,100.00,anm-remove-vm,python3 scripts/build.py --unit anm-remove-vm && python3 scripts/compare-coff-function.py --unit anm-remove-vm --json
0x00444980,th095::AnmManager::OnUpdate,19,matching,100.00,anm-on-update,python3 scripts/build.py --unit anm-on-update && python3 scripts/compare-coff-function.py --unit anm-on-update --json
0x004449A0,th095::AnmManager::DrawLayer0,21,matching,100.00,anm-draw-layer-0,python3 scripts/build.py --unit anm-draw-layer-0 && python3 scripts/compare-coff-function.py --unit anm-draw-layer-0 --json
0x004449C0,th095::AnmManager::DrawLayer1,21,matching,100.00,anm-draw-layer-1,python3 scripts/build.py --unit anm-draw-layer-1 && python3 scripts/compare-coff-function.py --unit anm-draw-layer-1 --json
0x004449E0,th095::AnmManager::DrawLayer2,21,matching,100.00,anm-draw-layer-2,python3 scripts/build.py --unit anm-draw-layer-2 && python3 scripts/compare-coff-function.py --unit anm-draw-layer-2 --json
0x00444A00,th095::AnmManager::DrawLayer3,21,matching,100.00,anm-draw-layer-3,python3 scripts/build.py --unit anm-draw-layer-3 && python3 scripts/compare-coff-function.py --unit anm-draw-layer-3 --json
0x00444A20,th095::AnmManager::DrawLayer4,21,matching,100.00,anm-draw-layer-4,python3 scripts/build.py --unit anm-draw-layer-4 && python3 scripts/compare-coff-function.py --unit anm-draw-layer-4 --json
0x00444A40,th095::AnmManager::DrawLayer5,21,matching,100.00,anm-draw-layer-5,python3 scripts/build.py --unit anm-draw-layer-5 && python3 scripts/compare-coff-function.py --unit anm-draw-layer-5 --json
0x00444A60,th095::AnmManager::DrawLayer6,66,matching,100.00,anm-draw-layer-6,python3 scripts/build.py --unit anm-draw-layer-6 && python3 scripts/compare-coff-function.py --unit anm-draw-layer-6 --json
0x00444AB0,th095::AnmManager::DrawLayer7,33,matching,100.00,anm-draw-layer-7,python3 scripts/build.py --unit anm-draw-layer-7 && python3 scripts/compare-coff-function.py --unit anm-draw-layer-7 --json
0x00444AE0,th095::AnmManager::DrawLayer8,33,matching,100.00,anm-draw-layer-8,python3 scripts/build.py --unit anm-draw-layer-8 && python3 scripts/compare-coff-function.py --unit anm-draw-layer-8 --json
0x00445440,th095::FrontEndLifecycleView::FrontEndLifecycleView,674,matching,100.00,front-end-constructor,python3 scripts/build.py --unit front-end-constructor && python3 scripts/compare-coff-function.py --unit front-end-constructor --json
0x004456F0,th095::FrontEndLifecycleView::Initialize,646,matching,100.00,front-end-initialize,python3 scripts/build.py --unit front-end-initialize && python3 scripts/compare-coff-function.py --unit front-end-initialize --json
0x00445980,th095::FrontEndLifecycleView::LoadThread,201,matching,100.00,front-end-load-thread,python3 scripts/build.py --unit front-end-load-thread && python3 scripts/compare-coff-function.py --unit front-end-load-thread --json
0x00445A50,th095::FrontEndLifecycleView::LoadResources,70,matching,100.00,front-end-load-resources,python3 scripts/build.py --unit front-end-load-resources && python3 scripts/compare-coff-function.py --unit front-end-load-resources --json
0x00445CA0,th095::FrontEndLifecycleView::ReleaseResources,31,matching,100.00,front-end-release-resources,python3 scripts/build.py --unit front-end-release-resources && python3 scripts/compare-coff-function.py --unit front-end-release-resources --json
0x00445CC0,th095::FrontEndLifecycleView::Create,277,matching,100.00,front-end-create,python3 scripts/build.py --unit front-end-create && python3 scripts/compare-coff-function.py --unit front-end-create --json
0x00445DE0,th095::FrontEndLifecycleView::Destroy,95,matching,100.00,front-end-destroy,python3 scripts/build.py --unit front-end-destroy && python3 scripts/compare-coff-function.py --unit front-end-destroy --json
0x0043EA20,th095::AnmManager::SetRenderStateForVm3D,498,matching,100.00,anm-set-render-state-3d,python3 scripts/build.py --unit anm-set-render-state-3d && python3 scripts/compare-coff-function.py --unit anm-set-render-state-3d --json
