address,origin,subsystem,disposition,confidence,evidence_id
0x0041D6D0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D790,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D8D0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D930,authored,PhotoEffect,authored,exact,vc71-photo-effect-manager-update-2026-08-30
0x0041DA50,authored,PhotoEffect,authored,exact,vc71-photo-effect-manager-remove-2026-08-30
0x0041DAB0,authored,PhotoEffect,authored,exact,vc71-photo-effect-manager-draw-2026-08-30
0x0041DB00,authored,PhotoEffect,authored,exact,vc71-photo-effect-manager-on-update-2026-08-30
0x0041DBA0,authored,PhotoEffect,authored,exact,vc71-photo-effect-manager-on-draw-2026-08-30
0x0041DBD0,authored,PhotoEffect,authored,high,vc71-photo-effect-manager-spawn-2026-08-30
0x0041DD80,authored,PhotoEffect,authored,exact,vc71-photo-straight-laser-constructor-2026-08-30
0x0041DE50,authored,PhotoEffect,authored,exact,vc71-photo-rotating-laser-constructor-2026-08-30
0x0041DF10,authored,PhotoEffect,authored,exact,vc71-photo-effect-manager-count-photo-targets-2026-08-30
0x0041DFA0,authored,PhotoEffect,authored,exact,vc71-photo-effect-manager-check-collision-stored-2026-08-30
0x0041E010,authored,PhotoEffect,authored,exact,vc71-photo-effect-manager-draw-secondary-2026-08-30
0x0041E060,authored,PhotoEffect,authored,exact,vc71-photo-effect-manager-count-nearby-targets-2026-08-30
0x0041E0C0,authored,PhotoEffect,authored,high,vc71-photo-straight-laser-initialize-2026-08-30
0x0041E2C0,authored,PhotoEffect,authored,exact,vc71-photo-straight-laser-update-2026-08-30
0x0041E6D0,authored,PhotoEffect,authored,exact,vc71-photo-straight-laser-draw-2026-08-30
0x0041E750,authored,PhotoEffect,authored,high,vc71-photo-effect-base-count-photo-targets-2026-08-30
0x0041E9C0,authored,PhotoEffect,authored,high,vc71-photo-straight-laser-check-collision-2026-08-30
0x0041F140,authored,PhotoEffect,authored,high,vc71-photo-straight-laser-draw-secondary-2026-08-30
0x0041F280,authored,PhotoEffect,authored,high,vc71-photo-effect-base-count-nearby-targets-2026-08-30
0x0041F380,authored,PhotoEffect,authored,high,vc71-photo-rotating-laser-initialize-2026-08-30
0x0041F550,authored,PhotoEffect,authored,exact,vc71-photo-rotating-laser-update-2026-08-30
0x0041F990,authored,PhotoEffect,authored,exact,vc71-photo-rotating-laser-draw-2026-08-30
0x0041FA10,authored,PhotoEffect,authored,high,vc71-photo-rotating-laser-check-collision-2026-08-30
0x00420100,authored,PhotoEffect,authored,high,vc71-photo-rotating-laser-draw-secondary-2026-08-30
0x00420240,authored,Main,authored,high,target-main-family-2026-08-29
0x00420770,authored,Main,authored,exact,main-render
0x00420920,authored,Main,authored,high,target-main-family-2026-08-29
0x00420A10,authored,Main,authored,high,target-main-family-2026-08-29
0x00420B50,authored,Main,authored,high,target-main-family-2026-08-29
0x00420B90,authored,Main,authored,high,target-main-family-2026-08-29
0x00420CF0,authored,Main,authored,high,target-main-family-2026-08-29
0x00420E20,authored,Main,authored,high,target-main-family-2026-08-29
0x00421380,authored,Main,authored,high,target-main-family-2026-08-29
0x004217A0,authored,Main,authored,high,target-main-family-2026-08-29
0x00421A20,authored,Main,authored,high,target-main-family-2026-08-29
0x00421AB0,authored,Main,authored,high,target-main-family-2026-08-29
0x00421C00,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00421C90,authored,AnmManager,authored,high,target-main-family-2026-08-29
0x00421D00,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00421E00,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00421E20,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00421E80,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00421EC0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00421F10,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00421F60,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00421F90,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00421FC0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00422040,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00422080,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004220A0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004220C0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00422110,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004221B0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00422230,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00422270,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00422300,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00422530,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00422600,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00422660,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004226E0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004227B0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00422800,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00422A70,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00423310,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004233D0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004233F0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00423410,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00423430,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00423440,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004235D0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00423790,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00423840,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004238E0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00423960,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00423C20,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00423C70,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00423CE0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00423D00,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00423D60,authored,Supervisor,authored,high,target-main-family-2026-08-29
0x00423E70,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00423FB0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00424050,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004242B0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004244D0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00424700,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00424720,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00424980,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00424A00,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00424D30,authored,Supervisor,authored,high,target-main-family-2026-08-29
0x00425150,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004251F0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004252F0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00425390,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00425410,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x004254D0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x00425520,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
